ISO3,Country,Group,Baseline_Evidence_Status,Projection_Evidence_Status,Uncertainty_Evidence_Status,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Anchor
ARE,UAE,Nepali,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.0,2.82,-0.18,2.84,-0.02,2.82,-0.0,2.83,2.81,2.81,2.83,0.02,330814,433218,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.986,1.0,0.46,0.846,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,2.87,-0.13,0.05,2.277,2.436,0.0005,0.8473,False
ARE,UAE,Jordanian/Palestinian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,1.88,-0.12,1.89,-0.02,1.88,-0.0,1.89,1.87,1.87,1.89,0.01,220543,288636,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.46,0.835,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.91,-0.09,0.03,2.277,2.436,0.0005,0.8473,False
ARE,UAE,Sri Lankan,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.0,1.88,-0.12,1.89,-0.02,1.88,-0.0,1.89,1.87,1.87,1.89,0.01,220543,288636,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.952,1.0,0.46,0.835,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.91,-0.09,0.03,2.277,2.436,0.0005,0.8473,False
ARE,UAE,Other Arab,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,2.69,0.19,2.71,-0.02,2.69,-0.0,2.68,2.69,2.68,2.69,0.01,275678,413231,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.97,1.0,0.46,0.841,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,2.69,0.19,0.0,2.277,2.436,0.0005,0.8473,False
ARE,UAE,Iranian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.5,1.61,0.11,1.63,-0.02,1.61,-0.0,1.61,1.61,1.61,1.61,0.0,165407,247763,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.747,0.93,1.0,0.46,0.829,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,1.61,0.11,0.0,2.277,2.436,0.0005,0.8473,False
ARE,UAE,Other foreign,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,20.8,19.98,-0.82,19.71,0.27,19.96,0.02,19.92,20.05,19.92,20.05,0.13,2293644,3070277,0.0,0.0,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.747,1.19,1.009,0.46,1.061,0.0,0.814,0.44,1.0,0.761,10.735,7.732,83.0,80.0,6.265,12.268,0.86,0.879,0.358,0.871,20.34,-0.46,0.36,2.277,2.436,0.0005,0.8473,False
ARG,Argentina,Italian descent,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,35.0,33.55,-1.45,33.57,-0.02,33.55,0.0,33.61,33.49,33.49,33.61,0.13,15993654,16207951,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.25,1.0,0.78,0.845,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,33.72,-1.28,0.17,2.209,2.269,0.0005,0.7371,True
ARG,Argentina,Spanish descent,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,30.0,28.74,-1.26,28.76,-0.02,28.74,0.0,28.8,28.69,28.69,28.8,0.11,13708846,13885285,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.232,1.0,0.78,0.841,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,28.89,-1.11,0.15,2.209,2.269,0.0005,0.7371,False
ARG,Argentina,Other European descent,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,20.0,18.47,-1.53,18.48,-0.01,18.47,0.0,18.53,18.4,18.4,18.53,0.13,9139231,8921506,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.185,1.0,0.78,0.83,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,18.66,-1.34,0.19,2.209,2.269,0.0005,0.7371,False
ARG,Argentina,Mestizo/Indigenous,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,14.0,18.05,4.05,18.06,-0.01,18.05,0.0,17.89,18.21,17.89,18.21,0.32,6397461,8720355,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,1.145,1.0,0.78,0.82,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,17.55,3.55,-0.5,2.209,2.269,0.0005,0.7371,False
ARG,Argentina,East Asian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.62,0.12,0.56,0.05,0.62,0.0,0.6,0.64,0.6,0.64,0.04,228481,297363,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.483,0.869,1.0,0.78,0.755,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,0.62,0.12,0.0,2.209,2.269,0.0005,0.7371,False
ARG,Argentina,Afro-Argentine,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.57,0.07,0.57,-0.0,0.57,0.0,0.57,0.58,0.57,0.58,0.01,228481,276485,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.483,0.869,1.0,0.78,0.755,0.0,0.0,0.0,1.0,0.761,23.917,15.906,65.5,58.86,10.583,25.234,0.251,0.006,0.998,0.88,0.56,0.06,-0.01,2.209,2.269,0.0005,0.7371,False
ARM,Armenia,Armenian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,98.1,97.95,-0.15,98.09,-0.15,97.95,0.0,97.99,97.89,97.89,97.99,0.1,2917340,2443941,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.618,1.3,1.0,0.78,0.943,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,97.93,-0.17,-0.02,1.42,1.302,0.0005,0.0408,True
ARM,Armenia,Russian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.4,0.34,-0.06,0.34,-0.0,0.34,0.0,0.34,0.34,0.34,0.34,0.0,11895,8443,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.618,0.86,1.0,0.78,0.81,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,0.34,-0.06,0.01,1.42,1.302,0.0005,0.0408,False
ARM,Armenia,Yazidi (Kurdish),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.3,0.38,0.08,0.38,-0.0,0.38,0.0,0.38,0.38,0.38,0.38,0.01,8922,9514,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.618,0.851,1.0,0.78,0.807,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,0.37,0.07,-0.01,1.42,1.302,0.0005,0.0408,False
ARM,Armenia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.2,1.33,0.13,1.19,0.15,1.33,0.0,1.29,1.39,1.29,1.39,0.1,35686,33301,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.618,0.915,1.0,0.78,0.826,0.0,0.0,0.0,1.0,0.761,21.785,13.507,65.5,61.5,12.715,24.993,0.251,0.013,0.994,0.874,1.35,0.15,0.02,1.42,1.302,0.0005,0.0408,False
ATG,Antigua & Barbuda,African descent,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,87.3,87.18,-0.12,87.73,-0.55,87.18,0.0,87.34,86.99,86.99,87.34,0.35,81872,82873,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.527,1.3,1.0,0.78,0.885,0.0,0.0,0.0,1.0,0.761,20.171,19.019,65.0,67.0,14.829,13.981,0.251,0.069,0.921,0.886,87.0,-0.3,-0.18,1.571,1.577,0.0005,0.2382,True
ATG,Antigua & Barbuda,Mixed,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,4.7,4.65,-0.05,4.68,-0.03,4.65,0.0,4.66,4.64,4.64,4.66,0.02,4408,4421,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.527,1.029,1.0,0.78,0.815,0.0,0.0,0.0,1.0,0.761,20.171,19.019,65.0,67.0,14.829,13.981,0.251,0.069,0.921,0.886,4.69,-0.01,0.04,1.571,1.577,0.0005,0.2382,False
ATG,Antigua & Barbuda,Hispanic,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.7,2.92,0.22,2.68,0.25,2.92,0.0,2.85,3.01,2.85,3.01,0.17,2532,2779,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.527,0.977,1.0,0.78,0.802,0.0,0.0,0.0,1.0,0.761,20.171,19.019,65.0,67.0,14.829,13.981,0.251,0.069,0.921,0.886,2.96,0.26,0.04,1.571,1.577,0.0005,0.2382,False
ATG,Antigua & Barbuda,White,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.6,1.24,-0.36,1.25,-0.01,1.24,0.0,1.25,1.22,1.22,1.25,0.03,1501,1178,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.527,0.935,1.0,0.78,0.791,0.0,0.0,0.0,1.0,0.761,20.171,19.019,65.0,67.0,14.829,13.981,0.251,0.069,0.921,0.886,1.28,-0.32,0.04,1.571,1.577,0.0005,0.2382,False
ATG,Antigua & Barbuda,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.7,4.01,0.31,3.67,0.34,4.01,0.0,3.9,4.14,3.9,4.14,0.23,3470,3812,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.527,1.006,1.0,0.78,0.809,0.0,0.0,0.0,1.0,0.761,20.171,19.019,65.0,67.0,14.829,13.981,0.251,0.069,0.921,0.886,4.07,0.37,0.06,1.571,1.577,0.0005,0.2382,False
AUS,Australia,English,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,25.9,24.61,-1.29,26.25,-1.64,24.63,-0.02,25.12,24.02,24.02,25.12,1.1,6918720,8000712,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.215,1.0,0.9,0.996,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,24.17,-1.73,-0.44,2.796,2.886,0.0005,0.8597,True
AUS,Australia,Australian (European),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,21.0,19.24,-1.76,20.6,-1.36,19.25,-0.02,19.66,18.75,18.75,19.66,0.91,5609773,6253457,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.191,1.0,0.9,0.987,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,19.27,-1.73,0.03,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Other European descent,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,10.1,9.25,-0.85,9.91,-0.65,9.26,-0.01,9.45,9.02,9.02,9.45,0.44,2698034,3007615,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.109,1.0,0.9,0.957,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,9.27,-0.83,0.01,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Chinese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,5.5,5.91,0.41,4.95,0.96,5.92,-0.01,5.65,6.22,5.65,6.22,0.57,1469226,1922573,0.0,0.0,CHN,True,0.52,0.502,0.58,0.45,0.702,1.045,1.0,0.9,0.949,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,6.07,0.57,0.16,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Indian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.1,4.45,1.35,2.99,1.45,4.45,-0.0,3.98,5.02,3.98,5.02,1.04,828109,1444976,0.0,0.0,IND;PAK;BGD;LKA;NPL,True,0.718,0.719,0.752,0.684,0.702,0.989,1.056,0.9,1.101,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,4.51,1.41,0.07,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Filipino,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.6,2.23,0.63,1.54,0.68,2.23,-0.0,2.01,2.49,2.01,2.49,0.48,427411,724013,0.0,0.0,PHL,True,0.759,0.718,0.88,0.64,0.702,0.935,1.24,0.9,1.196,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,2.26,0.66,0.03,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Vietnamese,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.3,1.56,0.26,1.25,0.3,1.56,-0.0,1.47,1.66,1.47,1.66,0.2,347272,506840,0.0,0.0,VNM,True,0.71,0.674,0.84,0.68,0.702,0.92,1.18,0.9,1.116,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,1.59,0.29,0.03,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Aboriginal / Torres Strait,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.9,4.65,0.75,4.98,-0.33,4.65,-0.0,4.71,4.57,4.57,4.71,0.13,1041815,1511569,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,1.011,1.0,0.9,0.921,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,4.52,0.62,-0.13,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Middle Eastern,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,3.0,3.14,0.14,3.36,-0.22,3.14,-0.0,3.19,3.07,3.07,3.19,0.12,801396,1019287,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.986,1.0,0.9,0.912,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,3.1,0.1,-0.04,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Italian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.9,2.66,-0.24,2.84,-0.19,2.66,-0.0,2.71,2.59,2.59,2.71,0.13,774683,863573,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.983,1.0,0.9,0.911,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,2.66,-0.24,0.0,2.796,2.886,0.0005,0.8597,False
AUS,Australia,German,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,2.29,-0.21,2.45,-0.16,2.29,-0.0,2.34,2.23,2.23,2.34,0.11,667830,744459,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.97,1.0,0.9,0.906,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,2.29,-0.21,0.0,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Greek,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.4,1.28,-0.12,1.37,-0.09,1.28,-0.0,1.31,1.25,1.25,1.31,0.06,373985,416897,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.925,1.0,0.9,0.889,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,1.28,-0.12,0.0,2.796,2.886,0.0005,0.8597,False
AUS,Australia,New Zealander (Maori/Pacific),compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.2,1.43,0.23,1.53,-0.1,1.43,-0.0,1.45,1.41,1.41,1.45,0.04,320558,465098,0.0,0.0,unspecified,False,0.5,0.48,0.56,0.42,0.702,0.915,1.0,0.9,0.885,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,1.39,0.19,-0.04,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Korean,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.9,0.95,0.05,0.81,0.14,0.95,-0.0,0.91,0.99,0.91,0.99,0.08,240419,309217,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.702,0.897,1.0,0.9,0.879,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,0.98,0.08,0.03,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Sri Lankan,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.7,0.83,0.13,0.68,0.16,0.84,-0.0,0.79,0.89,0.79,0.89,0.1,186992,271405,0.0,0.0,unspecified,True,0.5,0.48,0.56,0.42,0.702,0.884,1.0,0.9,0.874,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,0.85,0.15,0.01,2.796,2.886,0.0005,0.8597,False
AUS,Australia,Other,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,15.0,15.52,0.52,14.48,1.04,15.45,0.07,15.25,15.8,15.25,15.8,0.56,4006981,5045273,0.0,0.0,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.702,1.153,1.0,0.9,1.151,0.0,0.931,0.391,1.0,0.761,16.058,10.682,65.5,64.42,18.442,24.898,0.44,0.315,0.638,0.963,15.8,0.8,0.28,2.796,2.886,0.0005,0.8597,False
AUT,Austria,Austrian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,80.8,77.63,-3.17,79.41,-1.78,77.63,0.0,78.26,76.86,76.86,78.26,1.4,7369619,6772318,0.335,0.197,unspecified,False,0.5,0.48,0.56,0.42,0.744,1.3,1.0,0.78,1.023,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,77.66,-3.14,0.04,1.989,1.908,0.0005,0.3896,True
AUT,Austria,German,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.3,2.35,0.05,2.14,0.21,2.35,0.0,2.29,2.42,2.29,2.42,0.13,209779,205285,0.335,0.197,unspecified,True,0.5,0.48,0.56,0.42,0.744,0.963,1.0,0.78,0.9,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,2.4,0.1,0.05,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Turkish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.5,3.15,0.65,3.22,-0.07,3.15,0.0,3.14,3.15,3.14,3.15,0.0,228020,274535,0.335,0.197,unspecified,False,0.5,0.48,0.56,0.42,0.744,0.97,1.0,0.78,0.903,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,3.06,0.56,-0.09,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Serbian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,2.2,2.45,0.25,2.51,-0.06,2.45,0.0,2.46,2.44,2.44,2.46,0.02,200658,213624,0.335,0.197,unspecified,False,0.5,0.48,0.56,0.42,0.744,0.96,1.0,0.78,0.899,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,2.42,0.22,-0.03,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Bosnian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,1.7,1.89,0.19,1.94,-0.04,1.89,0.0,1.9,1.88,1.88,1.9,0.02,155054,165073,0.335,0.197,unspecified,False,0.5,0.48,0.56,0.42,0.744,0.939,1.0,0.78,0.892,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,1.87,0.17,-0.02,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Romanian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.8,0.85,0.05,0.78,0.07,0.85,0.0,0.83,0.87,0.83,0.87,0.05,72967,74114,0.335,0.197,unspecified,True,0.5,0.48,0.56,0.42,0.744,0.891,1.0,0.78,0.874,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,0.86,0.06,0.01,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Hungarian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,0.64,0.04,0.58,0.06,0.64,0.0,0.62,0.66,0.62,0.66,0.03,54725,55550,0.335,0.197,unspecified,True,0.5,0.48,0.56,0.42,0.744,0.876,1.0,0.78,0.869,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,0.65,0.05,0.01,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Croatian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.5,0.53,0.03,0.48,0.05,0.53,0.0,0.52,0.55,0.52,0.55,0.03,45604,46276,0.335,0.197,unspecified,True,0.5,0.48,0.56,0.42,0.744,0.869,1.0,0.78,0.866,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,0.54,0.04,0.01,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Polish,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.4,0.42,0.02,0.39,0.04,0.42,0.0,0.41,0.44,0.41,0.44,0.02,36483,37007,0.335,0.197,unspecified,True,0.5,0.48,0.56,0.42,0.744,0.86,1.0,0.78,0.863,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,0.43,0.03,0.01,1.989,1.908,0.0005,0.3896,False
AUT,Austria,Syrian,compiled_category_baseline_source_review_required,cohort_informed_scenario_not_official_forecast,migration_sensitivity_range_not_calibrated_probability,0.6,1.33,0.73,0.87,0.46,1.33,0.0,1.16,1.55,1.16,1.55,0.39,54725,115766,0.335,0.197,SYR,True,0.672,0.726,0.6,0.74,0.744,0.876,1.0,0.78,0.979,0.0,0.579,0.266,1.0,0.761,9.595,4.914,65.5,66.26,24.905,28.826,0.29,0.12,0.849,0.902,1.27,0.67,-0.05,1.989,1.908,0.0005,0.3896,False
