ISO3,Country,Group,Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_WithoutSSASourcePoolTransition_pct,SSA_SourcePoolTransition_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Brazilification_Share_2050_pct,Brazilification_Change_pp,Brazilification_Delta_vs_Baseline_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,SSA_SourcePoolTransition_2050,SSA_SourcePoolCapacity_2050,AgeStructure_Youth014_2024,AgeStructure_Youth014_2050,AgeStructure_WorkingAge_2024,AgeStructure_WorkingAge_2050,AgeStructure_Elderly65Plus_2024,AgeStructure_Elderly65Plus_2050,Migration_Stock_SoftCap_2050,Migration_Linked_ResidentShare_2050,Migration_Saturation_Factor_2050,Migration_Absorption_Capacity_2050,Policy_Openness,Policy_Feedback_2050,Intermarriage_Coefficient,Assimilation_Coefficient,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Ethnic_Fractionalization_2050,Ethnolinguistic_Polarization_RQ_2050,Structural_Inequality_Drag_2050,Brazilification_IntermarriageMultiplier,Brazilification_MixedIdentityMultiplier,Brazilification_AssimilationRate,Brazilification_Diversity_Index_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Cultural_Integration_2050,Language_Cultural_Friction_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Anchor
ETH,Ethiopia,Welaita,majority,3.9,3.09,3.9,3.09,2.3,2.27,-0.03,2.27,0.0,2.27,0.0,2.28,2.27,2.27,2.28,0.0,2.28,-0.02,0.0,3037375,5118146,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.963,1.0,0.78,0.764,0.88,0.0,0.81,0.0,0.0,1.0,0.761,41.344,42.675,56.5,52.74,2.156,4.585,0.251,0.0,1.0,0.782,1.0,1.0,0.0,0.001,0.7837,0.7852,0.0014,0.7852,2.5303,0.3301,2.083,2.347,0.0005,0.7858,2.28,-0.02,0.0,2.083,2.347,0.0005,0.7858,0.3383,0.2285,0.2537,0.6234,0.2578,4.65,0.331,rural-heavy,0.0,0.1207,0.8,0.4673,0.6304,0.0336,0.6919,0.0,52.74,False
ETH,Ethiopia,Hadiya,majority,3.9,3.09,3.9,3.09,1.7,1.68,-0.02,1.68,0.0,1.68,0.0,1.68,1.68,1.68,1.68,0.0,1.68,-0.02,0.0,2245016,3782978,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.939,1.0,0.78,0.758,0.88,0.0,0.81,0.0,0.0,1.0,0.761,41.344,42.675,56.5,52.74,2.156,4.585,0.251,0.0,1.0,0.782,1.0,1.0,0.0,0.001,0.7837,0.7852,0.0014,0.7852,2.5303,0.3301,2.083,2.347,0.0005,0.7858,1.68,-0.02,0.0,2.083,2.347,0.0005,0.7858,0.3383,0.2285,0.2537,0.6234,0.2578,4.65,0.331,rural-heavy,0.0,0.1207,0.8,0.4673,0.6304,0.0336,0.6919,0.0,52.74,False
ETH,Ethiopia,Afar,majority,3.9,3.09,3.9,3.09,1.7,1.68,-0.02,1.68,0.0,1.68,0.0,1.68,1.68,1.68,1.68,0.0,1.68,-0.02,0.0,2245016,3782978,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.939,1.0,0.78,0.758,0.88,0.0,0.81,0.0,0.0,1.0,0.761,41.344,42.675,56.5,52.74,2.156,4.585,0.251,0.0,1.0,0.782,1.0,1.0,0.0,0.001,0.7837,0.7852,0.0014,0.7852,2.5303,0.3301,2.083,2.347,0.0005,0.7858,1.68,-0.02,0.0,2.083,2.347,0.0005,0.7858,0.3383,0.2285,0.2537,0.6234,0.2578,4.65,0.331,rural-heavy,0.0,0.1207,0.8,0.4673,0.6304,0.0336,0.6919,0.0,52.74,False
ETH,Ethiopia,Gamo,majority,3.9,3.09,3.9,3.09,1.5,1.48,-0.02,1.48,0.0,1.48,0.0,1.48,1.48,1.48,1.48,0.0,1.48,-0.02,0.0,1980897,3337921,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.93,1.0,0.78,0.756,0.88,0.0,0.81,0.0,0.0,1.0,0.761,41.344,42.675,56.5,52.74,2.156,4.585,0.251,0.0,1.0,0.782,1.0,1.0,0.0,0.001,0.7837,0.7852,0.0014,0.7852,2.5303,0.3301,2.083,2.347,0.0005,0.7858,1.48,-0.02,0.0,2.083,2.347,0.0005,0.7858,0.3383,0.2285,0.2537,0.6234,0.2578,4.65,0.331,rural-heavy,0.0,0.1207,0.8,0.4673,0.6304,0.0336,0.6919,0.0,52.74,False
ETH,Ethiopia,Other,assimilating,3.9,3.09,3.9,3.09,13.4,13.0,-0.4,13.0,0.0,13.0,0.0,13.01,13.0,13.0,13.01,0.01,13.2,-0.2,0.2,17696009,29255458,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.14,1.0,0.78,0.803,0.88,0.0,0.81,0.0,0.0,1.0,0.761,41.344,42.675,56.5,52.74,2.156,4.585,0.251,0.0,1.0,0.782,1.0,1.0,0.0,0.001,0.7837,0.7852,0.0014,0.7852,2.5303,0.3301,2.083,2.347,0.0005,0.7858,13.2,-0.2,0.2,2.083,2.347,0.0005,0.7858,0.3383,0.2285,0.2537,0.6234,0.2578,4.65,0.331,rural-heavy,0.0,0.1207,0.8,0.4673,0.6304,0.0336,0.6919,0.0,52.74,False
FIN,Finland,Finnish,majority,1.3,1.54,1.3,1.54,86.9,85.83,-1.07,86.68,-0.85,85.89,-0.05,86.11,85.51,85.51,86.11,0.6,85.77,-1.13,-0.07,4881443,4593553,0.417,0.341,0.194,2.145,unspecified,False,0.5,0.48,0.56,0.42,0.739,1.3,1.0,0.78,1.02,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,85.77,-1.13,-0.07,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,True
FIN,Finland,Swedish-speaking,majority,1.3,1.54,1.3,1.54,5.2,5.13,-0.07,5.18,-0.05,5.13,-0.0,5.14,5.11,5.11,5.14,0.04,5.13,-0.07,0.0,292100,274289,0.417,0.341,0.194,2.145,unspecified,False,0.5,0.48,0.56,0.42,0.739,1.039,1.0,0.78,0.926,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,5.13,-0.07,0.0,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Russian,immigrant,1.3,1.54,1.3,1.54,1.5,1.66,0.16,1.48,0.18,1.66,-0.0,1.6,1.73,1.6,1.73,0.12,1.68,0.18,0.02,84260,88807,0.417,0.341,0.194,2.145,unspecified,True,0.5,0.48,0.56,0.42,0.739,0.93,1.0,0.78,0.886,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,1.68,0.18,0.02,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Estonian,immigrant,1.3,1.54,1.3,1.54,0.9,0.99,0.09,0.89,0.11,0.99,-0.0,0.96,1.03,0.96,1.03,0.07,1.01,0.11,0.01,50556,53199,0.417,0.341,0.194,2.145,unspecified,True,0.5,0.48,0.56,0.42,0.739,0.897,1.0,0.78,0.874,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,1.01,0.11,0.01,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Somali,high_fertility,2.05,1.84,1.3,1.54,0.6,0.86,0.26,0.79,0.07,0.8,0.06,0.83,0.89,0.83,0.89,0.06,0.84,0.24,-0.02,33704,46075,0.417,0.341,0.194,2.145,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.739,0.876,1.005,0.78,1.003,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,0.84,0.24,-0.02,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Iraqi,high_fertility,2.05,1.84,1.3,1.54,0.5,0.65,0.15,0.65,-0.01,0.65,-0.0,0.64,0.65,0.64,0.65,0.01,0.63,0.13,-0.02,28087,34667,0.417,0.341,0.194,2.145,IRQ,False,0.651,0.702,0.58,0.7,0.739,0.869,1.0,0.78,0.959,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,0.63,0.13,-0.02,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Vietnamese,immigrant,1.3,1.54,1.3,1.54,0.3,0.34,0.04,0.3,0.04,0.34,-0.0,0.32,0.35,0.32,0.35,0.03,0.34,0.04,0.0,16852,18004,0.417,0.341,0.194,2.145,VNM,True,0.71,0.674,0.84,0.68,0.739,0.851,1.0,0.78,0.988,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,0.34,0.04,0.0,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Sami (indigenous),majority,1.3,1.54,1.3,1.54,0.1,0.1,-0.0,0.1,-0.0,0.1,-0.0,0.1,0.1,0.1,0.1,0.0,0.1,-0.0,0.0,5617,5275,0.417,0.341,0.194,2.145,unspecified,False,0.5,0.48,0.56,0.42,0.739,0.831,1.0,0.78,0.851,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,0.1,-0.0,0.0,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FIN,Finland,Other,immigrant,1.3,1.54,1.3,1.54,4.0,4.44,0.44,3.94,0.5,4.45,-0.0,4.29,4.63,4.29,4.63,0.34,4.51,0.51,0.07,224692,237777,0.417,0.341,0.194,2.145,unspecified,True,0.5,0.48,0.56,0.42,0.739,1.013,1.0,0.78,0.916,0.0,0.0,0.0,0.565,0.384,1.0,0.761,10.264,5.507,63.5,64.58,26.236,29.913,0.26,0.074,0.916,0.908,1.0,1.185,0.06,0.001,0.2402,0.2581,0.018,0.2581,0.5956,0.1295,1.854,1.766,0.0005,0.2592,4.51,0.51,0.07,1.854,1.766,0.0005,0.2592,0.7824,0.5281,0.113,0.8531,0.1977,1.35,0.779,urbanizing-majority,0.092,-0.0031,0.9477,0.9375,0.9495,0.7513,0.342,0.8142,64.58,False
FJI,Fiji,iTaukei (indigenous Fijian),high_fertility,3.55,2.68,2.7,2.34,56.8,63.71,6.91,63.71,0.0,63.71,0.0,63.47,63.95,63.47,63.95,0.48,62.88,6.08,-0.84,527558,637282,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,0.0,0.0,1.0,0.761,26.369,21.796,66.5,60.9,7.131,17.304,0.251,0.0,1.0,0.877,1.0,1.0,0.0,0.001,0.5346,0.4957,-0.0389,0.4957,1.1203,0.1195,1.917,1.998,0.0005,0.5016,62.88,6.08,-0.84,1.917,1.998,0.0005,0.5016,0.7515,0.297,0.1147,0.8116,0.1781,1.98,0.55,mixed-rural-urban,0.0,0.11,0.8278,0.8611,0.8345,0.6762,0.2025,0.2411,60.9,True
FJI,Fiji,Fijian Indian,low_fertility,2.3,2.18,2.7,2.34,37.5,31.08,-6.42,31.08,0.0,31.08,0.0,31.31,30.86,30.86,31.31,0.45,31.8,-5.7,0.72,348300,310886,0.0,0.0,0.0,1.25,IND;PAK;BGD;LKA;NPL,False,0.718,0.719,0.752,0.684,0.454,1.258,1.0,0.78,0.951,0.0,0.0,0.0,0.0,0.0,1.0,0.761,26.369,21.796,66.5,60.9,7.131,17.304,0.251,0.0,1.0,0.877,1.0,1.0,0.0,0.001,0.5346,0.4957,-0.0389,0.4957,1.1203,0.1195,1.917,1.998,0.0005,0.5016,31.8,-5.7,0.72,1.917,1.998,0.0005,0.5016,0.7515,0.297,0.1147,0.8116,0.1781,1.98,0.55,mixed-rural-urban,0.0,0.11,0.8278,0.8611,0.8345,0.6762,0.2025,0.2411,60.9,False
FJI,Fiji,Rotuman,majority,2.7,2.34,2.7,2.34,1.2,1.11,-0.09,1.11,0.0,1.11,0.0,1.11,1.11,1.11,1.11,0.01,1.12,-0.08,0.01,11146,11104,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.915,1.0,0.78,0.753,0.0,0.0,0.0,0.0,0.0,1.0,0.761,26.369,21.796,66.5,60.9,7.131,17.304,0.251,0.0,1.0,0.877,1.0,1.0,0.0,0.001,0.5346,0.4957,-0.0389,0.4957,1.1203,0.1195,1.917,1.998,0.0005,0.5016,1.12,-0.08,0.01,1.917,1.998,0.0005,0.5016,0.7515,0.297,0.1147,0.8116,0.1781,1.98,0.55,mixed-rural-urban,0.0,0.11,0.8278,0.8611,0.8345,0.6762,0.2025,0.2411,60.9,False
FJI,Fiji,Other,assimilating,2.7,2.34,2.7,2.34,4.5,4.1,-0.4,4.1,0.0,4.1,0.0,4.11,4.09,4.09,4.11,0.03,4.2,-0.3,0.1,41796,40993,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.025,1.0,0.78,0.777,0.0,0.0,0.0,0.0,0.0,1.0,0.761,26.369,21.796,66.5,60.9,7.131,17.304,0.251,0.0,1.0,0.877,1.0,1.0,0.0,0.001,0.5346,0.4957,-0.0389,0.4957,1.1203,0.1195,1.917,1.998,0.0005,0.5016,4.2,-0.3,0.1,1.917,1.998,0.0005,0.5016,0.7515,0.297,0.1147,0.8116,0.1781,1.98,0.55,mixed-rural-urban,0.0,0.11,0.8278,0.8611,0.8345,0.6762,0.2025,0.2411,60.9,False
FRA,France,French (native),majority,1.7,1.82,1.7,1.82,83.0,75.78,-7.22,80.38,-4.6,75.94,-0.16,77.36,73.84,73.84,77.36,3.52,76.11,-6.89,0.33,55235282,51697330,0.171,0.136,0.084,1.623,unspecified,False,0.5,0.48,0.56,0.42,0.616,1.3,1.0,0.8,0.946,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,76.11,-6.89,0.33,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,True
FRA,France,Algerian origin,high_fertility,2.4,2.1,1.7,1.82,2.8,4.12,1.32,3.38,0.73,4.12,-0.01,3.86,4.41,3.86,4.41,0.55,4.04,1.24,-0.08,1863359,2807261,0.171,0.136,0.084,1.623,DZA,True,0.632,0.626,0.68,0.6,0.616,0.98,1.3,0.8,1.041,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,4.04,1.24,-0.08,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Moroccan origin,high_fertility,2.5,2.14,1.7,1.82,2.6,3.9,1.3,3.22,0.68,3.91,-0.01,3.66,4.18,3.66,4.18,0.52,3.82,1.22,-0.08,1730262,2660559,0.171,0.136,0.084,1.623,MAR,True,0.63,0.613,0.7,0.58,0.616,0.974,1.28,0.8,1.029,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,3.82,1.22,-0.08,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Tunisian origin,high_fertility,2.3,2.06,1.7,1.82,0.9,1.26,0.36,1.06,0.2,1.26,-0.0,1.19,1.34,1.19,1.34,0.14,1.24,0.34,-0.02,598937,858326,0.171,0.136,0.084,1.623,TUN,True,0.589,0.536,0.74,0.52,0.616,0.897,1.22,0.8,0.943,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,1.24,0.34,-0.02,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Other North African,high_fertility,2.5,2.14,1.7,1.82,0.7,1.0,0.3,0.87,0.13,1.0,-0.0,0.95,1.05,0.95,1.05,0.1,0.98,0.28,-0.02,465840,682094,0.171,0.136,0.084,1.623,unspecified,True,0.5,0.48,0.56,0.42,0.616,0.884,1.0,0.8,0.819,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,0.98,0.28,-0.02,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Sub-Saharan African,high_fertility,2.8,2.26,1.7,1.82,4.0,7.86,3.86,5.31,2.55,7.66,0.2,6.95,9.0,6.95,9.0,2.05,7.63,3.63,-0.22,2661941,5358764,0.171,0.136,0.084,1.623,NGA;ETH;GHA;KEN;UGA;TZA;RWA;COD;CIV;CMR;SEN;ZMB;ZWE;MOZ;MWI;AGO;SDN;SOM;ERI;BFA;NER;MLI;GIN;SLE;LBR;BEN;TGO;GMB,True,0.711,0.785,0.574,0.717,0.616,1.013,1.03,0.8,1.002,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,7.63,3.63,-0.22,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Portuguese,immigrant,1.6,1.78,1.7,1.82,1.4,1.44,0.04,1.3,0.13,1.44,-0.0,1.4,1.47,1.4,1.47,0.07,1.47,0.07,0.03,931679,979177,0.171,0.136,0.084,1.623,unspecified,True,0.5,0.48,0.56,0.42,0.616,0.925,1.0,0.8,0.832,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,1.47,0.07,0.03,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Italian,immigrant,1.6,1.78,1.7,1.82,0.9,0.88,-0.02,0.84,0.04,0.88,-0.0,0.87,0.88,0.87,0.88,0.01,0.89,-0.01,0.02,598937,597202,0.171,0.136,0.084,1.623,unspecified,True,0.5,0.48,0.56,0.42,0.616,0.897,1.0,0.8,0.823,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,0.89,-0.01,0.02,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Spanish,immigrant,1.6,1.78,1.7,1.82,0.7,0.68,-0.02,0.65,0.03,0.68,-0.0,0.67,0.69,0.67,0.69,0.01,0.69,-0.01,0.01,465840,464270,0.171,0.136,0.084,1.623,unspecified,True,0.5,0.48,0.56,0.42,0.616,0.884,1.0,0.8,0.819,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,0.69,-0.01,0.01,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Turkish,high_fertility,2.1,1.98,1.7,1.82,0.6,0.63,0.03,0.67,-0.04,0.63,-0.0,0.64,0.62,0.62,0.64,0.02,0.62,0.02,-0.01,399291,429747,0.171,0.136,0.084,1.623,unspecified,False,0.5,0.48,0.56,0.42,0.616,0.876,1.0,0.8,0.817,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,0.62,0.02,-0.01,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
FRA,France,Southeast Asian (Vietnamese/Cambodian),immigrant,1.9,1.9,1.7,1.82,0.6,0.69,0.09,0.61,0.07,0.69,-0.0,0.66,0.71,0.66,0.71,0.05,0.69,0.09,0.01,399291,468309,0.171,0.136,0.084,1.623,VNM,True,0.71,0.674,0.84,0.68,0.616,0.876,1.0,0.8,0.93,0.0,0.96,0.0,0.595,0.595,1.0,0.761,12.088,7.899,63.0,60.56,24.912,31.541,0.3,0.055,0.959,0.897,1.0,1.077,0.08,0.0008,0.3073,0.4155,0.1082,0.4155,1.0671,0.1497,2.014,1.92,0.0004,0.411,0.69,0.09,0.01,2.014,1.92,0.0004,0.411,0.7074,0.4544,0.084,0.8157,0.1992,1.71,0.837,metropolitan-heavy,0.028,0.0003,0.9721,0.8468,0.947,0.6469,0.4421,0.8882,60.56,False
