ISO3,Country,Group,Projection_Profile,TFR_2024,TFR_2050,Nat_TFR_2024,Nat_TFR_2050,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutMigrationResponse_pct,Migration_Attributed_Change_pp,Share_2050_LowMigrationScenario_pct,Share_2050_HighMigrationScenario_pct,Share_2050_Migration_P10_pct,Share_2050_Migration_P90_pct,Migration_Uncertainty_Width_pp,Pop_2024,Pop_2050,Demographic_Pressure,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Intensity_2050,Migration_Origin_Candidates,Migration_Channel_Active,Migration_SourceSupply_2050,Migration_BroadLaborMobility_2050,Migration_SkillReadiness_2050,Migration_ClimatePressure_2050,Migration_DestinationPull_2050,Migration_DiasporaNetwork_2050,Migration_CorridorAffinity_2050,Migration_SettlementRetention_2050,Migration_CorridorMultiplier_2050,Skilled_Migration_SourcePressure_2050,Skilled_Migration_ProgramIntensity_2050,BroadLabor_Migration_SourcePressure_2050,BroadLabor_Migration_ProgramIntensity_2050,SSA_LateMigration_DestinationResponse_2050,Policy_Openness,Policy_Feedback_2050,Mixed_Identity_Recognition_Rate,Identity_Category_Transition_Rate,Diversity_Index_2024,Diversity_Index_2050,Diversity_Index_Change,Composition_Diversity_Index_2050,Composition_Concentration_Index_2050,Inclusive_Service_Delivery_Gap_2050,Inclusive_Mobility_Share_2050_pct,Inclusive_Mobility_Change_pp,Inclusive_Mobility_Delta_vs_Baseline_pp,Inclusive_Mobility_IdentityFormationMultiplier,Inclusive_Mobility_MixedIdentityMultiplier,Inclusive_Mobility_IdentityTransitionRate,Inclusive_Mobility_CompositionDiversity_2050,Intergenerational_Mobility_Convergence_2050,Subnational_Regional_Concentration_2050,Climate_Migration_Stress_2050,Language_Access_Capacity_2050,Language_Access_Gap_2050,Effective_Groups_2050,Urbanization_2024,Urbanization_Layer,Urban_Absorption_Pressure,HDI_2050_Gain_Link,HDI_HealthIndex_2050_Link,HDI_EducationIndex_2050_Link,HDI_IncomeIndex_2050_Link,HDI_HumanCapitalAbsorption_Link,HDI_DependencyPressure_Link,HDI_AgingPressure_Link,HDI_WorkingAgePct_2050_Link,Baseline_Reference_Category
TUR,Turkey,Arab,higher_fertility_path,2.35,2.05,1.6,1.75,2.2,2.7,0.5,2.7,0.0,2.68,2.71,2.68,2.71,0.03,1924424,2462156,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,0.96,1.0,0.78,0.797,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.47,0.5097,0.0397,0.5097,1.2661,0.1398,2.64,0.44,-0.06,1.891,1.908,0.0005,0.5071,0.7496,0.4082,0.1489,0.8152,0.2069,2.04,0.637,urbanizing-majority,0.078,0.0238,0.906,0.8238,0.9032,0.7142,0.2666,0.5206,62.86,False
TUR,Turkey,Circassian,largest_baseline_category,1.6,1.75,1.6,1.75,1.0,0.9,-0.1,0.9,0.0,0.91,0.9,0.9,0.91,0.0,874738,824720,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,0.903,1.0,0.78,0.783,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.47,0.5097,0.0397,0.5097,1.2661,0.1398,0.93,-0.07,0.02,1.891,1.908,0.0005,0.5071,0.7496,0.4082,0.1489,0.8152,0.2069,2.04,0.637,urbanizing-majority,0.078,0.0238,0.906,0.8238,0.9032,0.7142,0.2666,0.5206,62.86,False
TUR,Turkey,Bosniak/Albanian,largest_baseline_category,1.6,1.75,1.6,1.75,0.8,0.72,-0.08,0.72,0.0,0.72,0.72,0.72,0.72,0.0,699790,659776,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,0.891,1.0,0.78,0.779,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.47,0.5097,0.0397,0.5097,1.2661,0.1398,0.74,-0.06,0.02,1.891,1.908,0.0005,0.5071,0.7496,0.4082,0.1489,0.8152,0.2069,2.04,0.637,urbanizing-majority,0.078,0.0238,0.906,0.8238,0.9032,0.7142,0.2666,0.5206,62.86,False
TUR,Turkey,Other,identity_category_transition,1.6,1.75,1.6,1.75,5.5,5.03,-0.47,5.03,0.0,5.04,5.02,5.02,5.04,0.02,4811059,4586974,0.214,0.0,0.0,1.585,unspecified,False,0.5,0.48,0.56,0.42,0.527,1.045,1.0,0.78,0.819,0.0,0.0,0.0,0.0,0.0,1.0,1.075,0.0,0.001,0.47,0.5097,0.0397,0.5097,1.2661,0.1398,5.16,-0.34,0.14,1.891,1.908,0.0005,0.5071,0.7496,0.4082,0.1489,0.8152,0.2069,2.04,0.637,urbanizing-majority,0.078,0.0238,0.906,0.8238,0.9032,0.7142,0.2666,0.5206,62.86,False
TUV,Tuvalu,Tuvaluan,largest_baseline_category,3.2,2.71,3.2,2.71,96.0,95.63,-0.37,96.02,-0.39,95.75,95.48,95.48,95.75,0.27,9282,9373,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.3,1.0,0.78,0.839,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.001,0.0768,0.0836,0.0068,0.0836,0.1673,0.1476,95.56,-0.44,-0.06,1.391,1.358,0.0005,0.0848,0.6921,0.297,0.1147,0.7772,0.1986,1.09,0.55,mixed-rural-urban,0.0,0.1106,0.8193,0.8326,0.7494,0.5906,0.2791,0.0,58.4,True
TUV,Tuvalu,Other,migration_linked,3.2,2.71,3.2,2.71,4.0,4.37,0.37,3.98,0.39,4.25,4.52,4.25,4.52,0.27,387,429,0.0,0.0,0.0,1.25,unspecified,True,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.001,0.0768,0.0836,0.0068,0.0836,0.1673,0.1476,4.44,0.44,0.06,1.391,1.358,0.0005,0.0848,0.6921,0.297,0.1147,0.7772,0.1986,1.09,0.55,mixed-rural-urban,0.0,0.1106,0.8193,0.8326,0.7494,0.5906,0.2791,0.0,58.4,False
TZA,Tanzania,Sukuma,largest_baseline_category,4.4,3.37,4.4,3.37,16.0,15.52,-0.48,15.52,0.0,15.52,15.52,15.52,15.52,0.0,10969626,20117447,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.16,1.0,0.78,0.807,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,15.74,-0.26,0.22,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Nyamwezi,largest_baseline_category,4.4,3.37,4.4,3.37,5.2,5.04,-0.16,5.04,0.0,5.04,5.04,5.04,5.04,0.0,3565128,6538170,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.039,1.0,0.78,0.781,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,5.12,-0.08,0.07,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Chagga,largest_baseline_category,4.4,3.37,4.4,3.37,4.8,4.66,-0.14,4.66,0.0,4.66,4.66,4.66,4.66,0.0,3290888,6035234,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.031,1.0,0.78,0.779,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,4.72,-0.08,0.07,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Njema,largest_baseline_category,4.4,3.37,4.4,3.37,4.6,4.46,-0.14,4.46,0.0,4.46,4.46,4.46,4.46,0.0,3153767,5783766,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.027,1.0,0.78,0.778,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,4.53,-0.07,0.06,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Haya,largest_baseline_category,4.4,3.37,4.4,3.37,4.5,4.37,-0.13,4.37,0.0,4.37,4.37,4.37,4.37,0.0,3085207,5658032,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.025,1.0,0.78,0.777,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,4.43,-0.07,0.06,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Hehe,largest_baseline_category,4.4,3.37,4.4,3.37,4.2,4.07,-0.13,4.07,0.0,4.07,4.07,4.07,4.07,0.0,2879527,5280830,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.018,1.0,0.78,0.776,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,4.13,-0.07,0.06,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Makonde,largest_baseline_category,4.4,3.37,4.4,3.37,4.0,3.88,-0.12,3.88,0.0,3.88,3.88,3.88,3.88,0.0,2742406,5029362,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.013,1.0,0.78,0.775,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,3.94,-0.06,0.06,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Ha,largest_baseline_category,4.4,3.37,4.4,3.37,3.5,3.4,-0.1,3.4,0.0,3.4,3.4,3.4,3.4,0.0,2399606,4400691,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.0,1.0,0.78,0.772,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,3.44,-0.06,0.05,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Gogo,largest_baseline_category,4.4,3.37,4.4,3.37,3.4,3.3,-0.1,3.3,0.0,3.3,3.3,3.3,3.3,0.0,2331046,4274957,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.998,1.0,0.78,0.771,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,3.35,-0.05,0.05,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Zaramo,largest_baseline_category,4.4,3.37,4.4,3.37,3.1,3.01,-0.09,3.01,0.0,3.01,3.01,3.01,3.01,0.0,2125365,3897755,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.989,1.0,0.78,0.77,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,3.05,-0.05,0.04,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Nyakyusa,largest_baseline_category,4.4,3.37,4.4,3.37,2.8,2.72,-0.08,2.72,0.0,2.72,2.72,2.72,2.72,0.0,1919685,3520553,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.98,1.0,0.78,0.768,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,2.76,-0.04,0.04,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Makua,largest_baseline_category,4.4,3.37,4.4,3.37,2.7,2.62,-0.08,2.62,0.0,2.62,2.62,2.62,2.62,0.0,1851124,3394819,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.977,1.0,0.78,0.767,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,2.66,-0.04,0.04,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Luguru,largest_baseline_category,4.4,3.37,4.4,3.37,2.2,2.13,-0.07,2.13,0.0,2.13,2.13,2.13,2.13,0.0,1508324,2766149,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.96,1.0,0.78,0.763,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,2.16,-0.04,0.03,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,False
TZA,Tanzania,Other,identity_category_transition,4.4,3.37,4.4,3.37,39.0,40.83,1.83,40.83,0.0,40.83,40.83,40.83,40.83,0.0,26738463,52923325,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.263,1.0,0.78,0.83,0.68,0.0,0.792,0.0,0.0,1.0,1.0,0.0,0.001,0.8044,0.7924,-0.012,0.7924,2.6292,0.3013,39.97,0.97,-0.85,2.254,2.376,0.0005,0.7981,0.4075,0.3185,0.2022,0.6684,0.2442,4.82,0.599,urbanizing-majority,0.0,0.1223,0.7977,0.5989,0.6504,0.1381,0.6973,0.0,52.16,True
UGA,Uganda,Baganda,largest_baseline_category,4.5,3.42,4.5,3.42,16.5,16.04,-0.46,16.04,0.0,16.04,16.04,16.04,16.04,0.0,8252490,13700360,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.163,1.0,0.78,0.808,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,16.27,-0.23,0.23,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Banyankole,largest_baseline_category,4.5,3.42,4.5,3.42,9.6,9.33,-0.27,9.33,0.0,9.33,9.33,9.33,9.33,0.0,4801449,7971119,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.103,1.0,0.78,0.795,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,9.47,-0.13,0.13,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Basoga,largest_baseline_category,4.5,3.42,4.5,3.42,8.8,8.55,-0.25,8.55,0.0,8.55,8.55,8.55,8.55,0.0,4401328,7306859,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.094,1.0,0.78,0.793,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,8.68,-0.12,0.12,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Bakiga,largest_baseline_category,4.5,3.42,4.5,3.42,7.1,6.9,-0.2,6.9,0.0,6.9,6.9,6.9,6.9,0.0,3551071,5895307,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.071,1.0,0.78,0.788,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,7.0,-0.1,0.1,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Iteso,largest_baseline_category,4.5,3.42,4.5,3.42,7.0,6.8,-0.2,6.8,0.0,6.8,6.8,6.8,6.8,0.0,3501056,5812274,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.07,1.0,0.78,0.787,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,6.9,-0.1,0.1,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Langi,largest_baseline_category,4.5,3.42,4.5,3.42,6.3,6.12,-0.18,6.12,0.0,6.12,6.12,6.12,6.12,0.0,3150951,5231047,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.059,1.0,0.78,0.785,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,6.21,-0.09,0.09,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Acholi,largest_baseline_category,4.5,3.42,4.5,3.42,4.7,4.57,-0.13,4.57,0.0,4.57,4.57,4.57,4.57,0.0,2350709,3902527,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.029,1.0,0.78,0.778,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,4.63,-0.07,0.07,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Bagisu,largest_baseline_category,4.5,3.42,4.5,3.42,4.6,4.47,-0.13,4.47,0.0,4.47,4.47,4.47,4.47,0.0,2300694,3819494,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.027,1.0,0.78,0.778,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,4.54,-0.06,0.06,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Lugbara,largest_baseline_category,4.5,3.42,4.5,3.42,4.2,4.08,-0.12,4.08,0.0,4.08,4.08,4.08,4.08,0.0,2100634,3487364,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.018,1.0,0.78,0.776,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,4.14,-0.06,0.06,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Bunyoro,largest_baseline_category,4.5,3.42,4.5,3.42,2.7,2.62,-0.08,2.62,0.0,2.62,2.62,2.62,2.62,0.0,1350407,2241877,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.977,1.0,0.78,0.767,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,2.66,-0.04,0.04,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Batoro,largest_baseline_category,4.5,3.42,4.5,3.42,2.7,2.62,-0.08,2.62,0.0,2.62,2.62,2.62,2.62,0.0,1350407,2241877,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.977,1.0,0.78,0.767,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,2.66,-0.04,0.04,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Bafumbira,largest_baseline_category,4.5,3.42,4.5,3.42,2.5,2.43,-0.07,2.43,0.0,2.43,2.43,2.43,2.43,0.0,1250377,2075812,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.97,1.0,0.78,0.765,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,2.46,-0.04,0.04,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Karamojong,largest_baseline_category,4.5,3.42,4.5,3.42,2.0,1.94,-0.06,1.94,0.0,1.94,1.94,1.94,1.94,0.0,1000302,1660650,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,0.952,1.0,0.78,0.761,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,1.97,-0.03,0.03,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,False
UGA,Uganda,Other,identity_category_transition,4.5,3.42,4.5,3.42,21.3,23.51,2.21,23.51,0.0,23.51,23.51,23.51,23.51,0.0,10653214,20084634,0.0,0.0,0.0,1.25,unspecified,False,0.5,0.48,0.56,0.42,0.454,1.193,1.0,0.78,0.815,0.7,0.0,0.795,0.0,0.0,1.0,1.0,0.0,0.001,0.888,0.8818,-0.0062,0.8818,3.133,0.288,22.4,1.1,-1.11,2.256,2.493,0.0005,0.885,0.4352,0.2536,0.1876,0.6854,0.2236,8.46,0.428,mixed-rural-urban,0.0,0.095,0.8072,0.6436,0.5972,0.1811,0.6941,0.0,50.96,True
UKR,Ukraine,Ukrainian,largest_baseline_category,1.2,1.47,1.2,1.47,77.8,81.33,3.53,81.57,-0.24,81.31,81.34,81.31,81.34,0.03,29455252,26017968,0.644,0.0,0.0,2.256,UKR,False,0.615,0.539,0.82,0.52,0.673,1.3,1.0,0.78,1.077,0.0,0.0,0.539,0.0,0.0,1.0,1.225,0.0,0.001,0.3643,0.3193,-0.045,0.3193,0.7169,0.2238,80.57,2.77,-0.77,1.721,1.76,0.0005,0.3298,0.7052,0.5525,0.2592,0.795,0.2695,1.47,0.55,mixed-rural-urban,0.29,0.0359,0.849,0.7939,0.8029,0.6789,0.3519,0.8069,63.86,True
UKR,Ukraine,Russian,lower_fertility_path,0.8,1.31,1.2,1.47,17.3,13.64,-3.66,13.68,-0.04,13.75,13.52,13.52,13.75,0.22,6549818,4362398,0.644,0.0,0.0,2.256,unspecified,False,0.5,0.48,0.56,0.42,0.673,1.169,1.0,0.78,0.935,0.0,0.0,0.539,0.0,0.0,1.0,1.225,0.0,0.001,0.3643,0.3193,-0.045,0.3193,0.7169,0.2238,14.32,-2.98,0.69,1.721,1.76,0.0005,0.3298,0.7052,0.5525,0.2592,0.795,0.2695,1.47,0.55,mixed-rural-urban,0.29,0.0359,0.849,0.7939,0.8029,0.6789,0.3519,0.8069,63.86,False
UKR,Ukraine,Romanian / Moldovan,lower_fertility_path,0.8,1.31,1.2,1.47,0.8,0.63,-0.17,0.63,-0.0,0.64,0.63,0.63,0.64,0.01,302882,201729,0.644,0.0,0.0,2.256,unspecified,False,0.5,0.48,0.56,0.42,0.673,0.891,1.0,0.78,0.843,0.0,0.0,0.539,0.0,0.0,1.0,1.225,0.0,0.001,0.3643,0.3193,-0.045,0.3193,0.7169,0.2238,0.66,-0.14,0.03,1.721,1.76,0.0005,0.3298,0.7052,0.5525,0.2592,0.795,0.2695,1.47,0.55,mixed-rural-urban,0.29,0.0359,0.849,0.7939,0.8029,0.6789,0.3519,0.8069,63.86,False
UKR,Ukraine,Belarusian,lower_fertility_path,0.8,1.31,1.2,1.47,0.6,0.47,-0.13,0.47,-0.0,0.48,0.47,0.47,0.48,0.01,227161,151297,0.644,0.0,0.0,2.256,unspecified,False,0.5,0.48,0.56,0.42,0.673,0.876,1.0,0.78,0.838,0.0,0.0,0.539,0.0,0.0,1.0,1.225,0.0,0.001,0.3643,0.3193,-0.045,0.3193,0.7169,0.2238,0.5,-0.1,0.02,1.721,1.76,0.0005,0.3298,0.7052,0.5525,0.2592,0.795,0.2695,1.47,0.55,mixed-rural-urban,0.29,0.0359,0.849,0.7939,0.8029,0.6789,0.3519,0.8069,63.86,False
UKR,Ukraine,Hungarian (Zakarpattia),lower_fertility_path,0.8,1.31,1.2,1.47,0.3,0.24,-0.06,0.24,-0.0,0.24,0.23,0.23,0.24,0.0,113581,75649,0.644,0.0,0.0,2.256,unspecified,False,0.5,0.48,0.56,0.42,0.673,0.851,1.0,0.78,0.83,0.0,0.0,0.539,0.0,0.0,1.0,1.225,0.0,0.001,0.3643,0.3193,-0.045,0.3193,0.7169,0.2238,0.25,-0.05,0.01,1.721,1.76,0.0005,0.3298,0.7052,0.5525,0.2592,0.795,0.2695,1.47,0.55,mixed-rural-urban,0.29,0.0359,0.849,0.7939,0.8029,0.6789,0.3519,0.8069,63.86,False
