ISO3,Country,Group,Profile,Share_2024_pct,Share_2050_pct,Change_pp,Share_2050_WithoutBirthReplacementMigration_pct,BirthReplacementMigration_Attributed_Change_pp,Birth_Replacement_Pressure_2050,Europe_Migration_Response_2050,Migration_Composition_Weight_2050,SSA_LateMigration_CompositionWeight_2050,Share_2050_WithoutSSALateMigration_pct,SSA_LateMigration_Attributed_Change_pp,Pop_2024,Pop_2050
BEL,Belgium,Vajrayana / Other Buddhism,religion,0.2,0.16,-0.04,0.15,0.01,0.204,0.126,0.0224,0.0143,0.16,-0.0,23063,18882
BEN,Benin,African Independent / Syncretic Christianity,religion,10.77,9.51,-1.26,9.51,0.0,0.0,0.0,0.0,0.0,9.51,0.0,1557665,2324376
BEN,Benin,Catholic Christianity,religion,18.55,16.38,-2.17,16.38,0.0,0.0,0.0,0.0,0.0,16.38,0.0,2682645,4003093
BEN,Benin,Folk / Traditional,religion,2.32,1.18,-1.14,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,335331,287970
BEN,Benin,Ibadi / Other Islam,religion,0.83,1.16,0.33,1.16,0.0,0.0,0.0,0.0,0.0,1.16,0.0,120185,284200
BEN,Benin,Indigenous / Syncretic traditions,religion,7.65,4.19,-3.47,4.19,0.0,0.0,0.0,0.0,0.0,4.19,0.0,1106952,1022931
BEN,Benin,Orthodox Christianity,religion,3.59,3.17,-0.42,3.17,0.0,0.0,0.0,0.0,0.0,3.17,0.0,519222,774792
BEN,Benin,Other Christianity,religion,2.99,2.64,-0.35,2.64,0.0,0.0,0.0,0.0,0.0,2.64,0.0,432685,645660
BEN,Benin,Other religions,religion,1.25,1.01,-0.24,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,180285,246580
BEN,Benin,Protestant Christianity,religion,23.93,21.26,-2.67,21.26,0.0,0.0,0.0,0.0,0.0,21.26,0.0,3461478,5195339
BEN,Benin,Shia Islam,religion,2.49,3.49,1.0,3.49,0.0,0.0,0.0,0.0,0.0,3.49,0.0,360556,852601
BEN,Benin,Sunni Islam,religion,24.38,34.24,9.87,34.24,0.0,0.0,0.0,0.0,0.0,34.24,0.0,3525433,8367159
BEN,Benin,Unaffiliated,religion,1.25,1.76,0.51,1.76,0.0,0.0,0.0,0.0,0.0,1.76,0.0,180285,429112
BFA,Burkina Faso,Catholic Christianity,religion,6.33,5.97,-0.36,5.97,0.0,0.0,0.0,0.0,0.0,5.97,0.0,1491774,2228671
BFA,Burkina Faso,Folk / Traditional,religion,6.03,5.42,-0.61,5.42,0.0,0.0,0.0,0.0,0.0,5.42,0.0,1420737,2022867
BFA,Burkina Faso,Ibadi / Other Islam,religion,1.91,1.95,0.04,1.95,0.0,0.0,0.0,0.0,0.0,1.95,0.0,450724,728811
BFA,Burkina Faso,Orthodox Christianity,religion,1.21,1.14,-0.07,1.14,0.0,0.0,0.0,0.0,0.0,1.14,0.0,284147,424509
BFA,Burkina Faso,Other Christianity,religion,2.41,2.28,-0.14,2.28,0.0,0.0,0.0,0.0,0.0,2.28,0.0,568295,849017
BFA,Burkina Faso,Other religions,religion,6.03,5.73,-0.3,5.73,0.0,0.0,0.0,0.0,0.0,5.73,0.0,1420737,2138808
BFA,Burkina Faso,Protestant Christianity,religion,5.13,4.84,-0.29,4.84,0.0,0.0,0.0,0.0,0.0,4.84,0.0,1207627,1804162
BFA,Burkina Faso,Shia Islam,religion,5.74,5.86,0.12,5.86,0.0,0.0,0.0,0.0,0.0,5.86,0.0,1352171,2186433
BFA,Burkina Faso,Sunni Islam,religion,56.14,58.1,1.96,58.1,0.0,0.0,0.0,0.0,0.0,58.1,0.0,13221228,21674152
BFA,Burkina Faso,Unaffiliated,religion,9.05,8.7,-0.35,8.7,0.0,0.0,0.0,0.0,0.0,8.7,0.0,2131106,3246958
BGD,Bangladesh,Catholic Christianity,religion,0.14,0.13,-0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,240557,281071
BGD,Bangladesh,Hinduism,religion,7.9,7.58,-0.32,7.58,0.0,0.0,0.0,0.0,0.0,7.58,0.0,13711427,16272378
BGD,Bangladesh,Ibadi / Other Islam,religion,2.73,2.66,-0.07,2.66,0.0,0.0,0.0,0.0,0.0,2.66,0.0,4738253,5702602
BGD,Bangladesh,Mahayana Buddhism,religion,0.3,0.28,-0.01,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.0,515480,611759
BGD,Bangladesh,Orthodox Christianity,religion,0.03,0.02,-0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,45820,53537
BGD,Bangladesh,Other Christianity,religion,0.05,0.05,-0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,91641,107075
BGD,Bangladesh,Other religions,religion,0.11,0.11,-0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,190919,232542
BGD,Bangladesh,Protestant Christianity,religion,0.11,0.11,-0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,194737,227534
BGD,Bangladesh,Shia Islam,religion,8.19,7.97,-0.22,7.97,0.0,0.0,0.0,0.0,0.0,7.97,0.0,14214758,17107807
BGD,Bangladesh,Sunni Islam,religion,80.08,79.07,-1.01,79.07,0.0,0.0,0.0,0.0,0.0,79.07,0.0,138988743,169761747
BGD,Bangladesh,Theravada Buddhism,religion,0.23,0.22,-0.01,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,400929,475813
BGD,Bangladesh,Unaffiliated,religion,0.0,1.68,1.68,1.68,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0,3603339
BGD,Bangladesh,Vajrayana / Other Buddhism,religion,0.13,0.13,-0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,229102,271893
BGR,Bulgaria,Catholic Christianity,religion,5.47,5.22,-0.25,5.25,-0.02,0.462,0.166,0.0384,0.0,5.22,0.0,369806,282217
BGR,Bulgaria,Hinduism,religion,0.0,0.1,0.1,0.0,0.1,0.462,0.166,0.0384,0.0,0.1,0.0,0,5188
BGR,Bulgaria,Ibadi / Other Islam,religion,0.4,0.32,-0.08,0.31,0.02,0.462,0.166,0.0384,0.0,0.32,0.0,27166,17548
BGR,Bulgaria,Judaism,religion,0.46,0.4,-0.06,0.41,-0.02,0.462,0.166,0.0384,0.0,0.4,0.0,31128,21377
BGR,Bulgaria,Mahayana Buddhism,religion,0.41,0.38,-0.03,0.37,0.02,0.462,0.166,0.0384,0.0,0.38,0.0,28016,20574
BGR,Bulgaria,Orthodox Christianity,religion,47.43,45.28,-2.15,45.46,-0.19,0.462,0.166,0.0384,0.0,45.28,0.0,3204989,2445884
BGR,Bulgaria,Other Christianity,religion,4.26,4.06,-0.19,4.08,-0.02,0.462,0.166,0.0384,0.0,4.06,0.0,287627,219502
BGR,Bulgaria,Other religions,religion,2.3,2.67,0.36,2.65,0.01,0.462,0.166,0.0384,0.0,2.67,0.0,155642,144088
BGR,Bulgaria,Protestant Christianity,religion,3.65,3.48,-0.17,3.5,-0.01,0.462,0.166,0.0384,0.0,3.48,0.0,246538,188145
BGR,Bulgaria,Shia Islam,religion,1.21,0.97,-0.23,0.92,0.05,0.462,0.166,0.0384,0.0,0.97,0.0,81498,52645
BGR,Bulgaria,Sikhism,religion,0.0,0.03,0.03,0.0,0.03,0.462,0.166,0.0384,0.0,0.03,0.0,0,1660
BGR,Bulgaria,Sunni Islam,religion,11.79,9.57,-2.22,9.08,0.5,0.462,0.166,0.0384,0.0,9.57,0.0,796866,517206
BGR,Bulgaria,Theravada Buddhism,religion,0.32,0.3,-0.03,0.28,0.01,0.462,0.166,0.0384,0.0,0.3,0.0,21790,16002
BGR,Bulgaria,Unaffiliated,religion,22.11,27.05,4.93,27.53,-0.48,0.462,0.166,0.0384,0.0,27.05,0.0,1494168,1461035
BGR,Bulgaria,Vajrayana / Other Buddhism,religion,0.18,0.17,-0.01,0.16,0.01,0.462,0.166,0.0384,0.0,0.17,0.0,12451,9144
BHR,Bahrain,African Independent / Syncretic Christianity,religion,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0063,0.0,0.04,0,947
BHR,Bahrain,Catholic Christianity,religion,2.06,1.23,-0.83,1.23,0.0,0.0,0.0,0.0,0.0063,1.12,0.11,33105,26411
BHR,Bahrain,Folk / Traditional,religion,3.43,1.16,-2.27,1.16,0.0,0.0,0.0,0.0,0.0063,1.17,-0.01,55176,24788
BHR,Bahrain,Hinduism,religion,5.4,0.92,-4.48,0.92,0.0,0.0,0.0,0.0,0.0063,0.92,-0.01,86781,19603
BHR,Bahrain,Ibadi / Other Islam,religion,1.48,1.75,0.27,1.75,0.0,0.0,0.0,0.0,0.0063,1.76,-0.01,23784,37464
BHR,Bahrain,Indigenous / Syncretic traditions,religion,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0063,0.0,0.02,0,406
BHR,Bahrain,Orthodox Christianity,religion,3.95,2.17,-1.78,2.17,0.0,0.0,0.0,0.0,0.0063,2.15,0.02,63452,46371
BHR,Bahrain,Other Christianity,religion,1.63,0.91,-0.72,0.91,0.0,0.0,0.0,0.0,0.0063,0.89,0.02,26208,19415
BHR,Bahrain,Other religions,religion,3.43,1.84,-1.59,1.84,0.0,0.0,0.0,0.0,0.0063,1.84,0.0,55176,39357
BHR,Bahrain,Protestant Christianity,religion,0.94,0.68,-0.26,0.68,0.0,0.0,0.0,0.0,0.0063,0.51,0.17,15173,14580
BHR,Bahrain,Shia Islam,religion,42.92,50.78,7.86,50.78,0.0,0.0,0.0,0.0,0.0063,51.1,-0.32,689750,1086512
BHR,Bahrain,Sunni Islam,religion,29.6,35.29,5.69,35.29,0.0,0.0,0.0,0.0,0.0063,35.32,-0.03,475689,754959
BHR,Bahrain,Unaffiliated,religion,5.15,3.21,-1.94,3.21,0.0,0.0,0.0,0.0,0.0063,3.21,-0.0,82764,68659
BHS,Bahamas,Catholic Christianity,religion,60.6,57.67,-2.93,57.67,0.0,0.0,0.0,0.0,0.0,57.67,0.0,243183,244665
BHS,Bahamas,Folk / Traditional,religion,3.01,2.59,-0.42,2.59,0.0,0.0,0.0,0.0,0.0,2.59,0.0,12063,10980
BHS,Bahamas,Hinduism,religion,0.2,0.19,-0.01,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,803,825
BHS,Bahamas,Judaism,religion,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,804,855
BHS,Bahamas,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,543,558
BHS,Bahamas,Orthodox Christianity,religion,2.53,2.4,-0.12,2.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,10133,10194
BHS,Bahamas,Other Christianity,religion,5.89,5.61,-0.29,5.61,0.0,0.0,0.0,0.0,0.0,5.61,0.0,23643,23787
BHS,Bahamas,Other religions,religion,3.01,3.07,0.07,3.07,0.0,0.0,0.0,0.0,0.0,3.07,0.0,12063,13041
BHS,Bahamas,Protestant Christianity,religion,15.15,14.42,-0.73,14.42,0.0,0.0,0.0,0.0,0.0,14.42,0.0,60796,61166
BHS,Bahamas,Sunni Islam,religion,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,353,382
BHS,Bahamas,Theravada Buddhism,religion,0.11,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,422,434
BHS,Bahamas,Unaffiliated,religion,9.02,13.47,4.45,13.47,0.0,0.0,0.0,0.0,0.0,13.47,0.0,36188,57137
BHS,Bahamas,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,241,248
BIH,Bosnia & Herzegovina,Catholic Christianity,religion,8.63,7.9,-0.73,7.9,0.0,0.558,0.145,0.0,0.0,7.9,0.0,272996,193872
BIH,Bosnia & Herzegovina,Folk / Traditional,religion,8.22,6.85,-1.37,6.85,0.0,0.558,0.145,0.0,0.0,6.85,0.0,259996,168158
BIH,Bosnia & Herzegovina,Ibadi / Other Islam,religion,1.52,1.55,0.03,1.55,0.0,0.558,0.145,0.0,0.0,1.55,0.0,48128,37994
BIH,Bosnia & Herzegovina,Orthodox Christianity,religion,1.64,1.5,-0.14,1.5,0.0,0.558,0.145,0.0,0.0,1.5,0.0,51999,36928
BIH,Bosnia & Herzegovina,Other Christianity,religion,3.29,3.01,-0.28,3.01,0.0,0.558,0.145,0.0,0.0,3.01,0.0,103999,73856
BIH,Bosnia & Herzegovina,Other religions,religion,8.22,7.99,-0.23,7.99,0.0,0.558,0.145,0.0,0.0,7.99,0.0,259996,196081
BIH,Bosnia & Herzegovina,Protestant Christianity,religion,6.98,6.39,-0.59,6.39,0.0,0.558,0.145,0.0,0.0,6.39,0.0,220997,156944
BIH,Bosnia & Herzegovina,Shia Islam,religion,4.56,4.64,0.08,4.64,0.0,0.558,0.145,0.0,0.0,4.64,0.0,144385,113983
BIH,Bosnia & Herzegovina,Sunni Islam,religion,44.62,46.02,1.4,46.02,0.0,0.558,0.145,0.0,0.0,46.02,0.0,1411764,1129872
BIH,Bosnia & Herzegovina,Unaffiliated,religion,12.32,14.15,1.83,14.15,0.0,0.558,0.145,0.0,0.0,14.15,0.0,389995,347483
BLR,Belarus,Catholic Christianity,religion,6.31,5.54,-0.77,5.54,0.0,0.0,0.0,0.0,0.0,5.54,0.0,571848,412930
BLR,Belarus,Ibadi / Other Islam,religion,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0,14353
BLR,Belarus,Judaism,religion,0.53,0.43,-0.1,0.43,0.0,0.0,0.0,0.0,0.0,0.43,0.0,48135,32408
BLR,Belarus,Mahayana Buddhism,religion,0.48,0.39,-0.09,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.0,43322,28869
BLR,Belarus,Orthodox Christianity,religion,54.72,48.01,-6.71,48.01,0.0,0.0,0.0,0.0,0.0,48.01,0.0,4956018,3578726
BLR,Belarus,Other Christianity,religion,4.91,4.31,-0.6,4.31,0.0,0.0,0.0,0.0,0.0,4.31,0.0,444771,321168
BLR,Belarus,Other religions,religion,2.66,2.76,0.1,2.76,0.0,0.0,0.0,0.0,0.0,2.76,0.0,240677,205855
BLR,Belarus,Protestant Christianity,religion,4.21,3.69,-0.52,3.69,0.0,0.0,0.0,0.0,0.0,3.69,0.0,381232,275287
BLR,Belarus,Shia Islam,religion,0.0,0.58,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0,43059
BLR,Belarus,Sunni Islam,religion,0.07,5.67,5.6,5.67,0.0,0.0,0.0,0.0,0.0,5.67,0.0,6376,422557
BLR,Belarus,Theravada Buddhism,religion,0.37,0.3,-0.07,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,33695,22454
BLR,Belarus,Unaffiliated,religion,25.51,27.95,2.44,27.95,0.0,0.0,0.0,0.0,0.0,27.95,0.0,2310498,2083046
BLR,Belarus,Vajrayana / Other Buddhism,religion,0.21,0.17,-0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,19254,12831
BLZ,Belize,Catholic Christianity,religion,60.6,58.11,-2.5,58.11,0.0,0.0,0.0,0.0,0.0,58.11,0.0,252755,300194
BLZ,Belize,Folk / Traditional,religion,3.01,2.62,-0.39,2.62,0.0,0.0,0.0,0.0,0.0,2.62,0.0,12537,13535
BLZ,Belize,Hinduism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,834,1008
BLZ,Belize,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,836,1026
BLZ,Belize,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,564,682
BLZ,Belize,Orthodox Christianity,religion,2.53,2.42,-0.1,2.42,0.0,0.0,0.0,0.0,0.0,2.42,0.0,10531,12508
BLZ,Belize,Other Christianity,religion,5.89,5.65,-0.24,5.65,0.0,0.0,0.0,0.0,0.0,5.65,0.0,24573,29186
BLZ,Belize,Other religions,religion,3.01,3.04,0.04,3.04,0.0,0.0,0.0,0.0,0.0,3.04,0.0,12537,15727
BLZ,Belize,Protestant Christianity,religion,15.15,14.53,-0.62,14.53,0.0,0.0,0.0,0.0,0.0,14.53,0.0,63189,75049
BLZ,Belize,Sunni Islam,religion,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,367,456
BLZ,Belize,Theravada Buddhism,religion,0.11,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,439,530
BLZ,Belize,Unaffiliated,religion,9.02,12.86,3.84,12.86,0.0,0.0,0.0,0.0,0.0,12.86,0.0,37612,66423
BLZ,Belize,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,251,303
BOL,Bolivia,Catholic Christianity,religion,60.6,58.84,-1.76,58.84,0.0,0.0,0.0,0.0,0.0,58.84,0.0,7522665,9479241
BOL,Bolivia,Folk / Traditional,religion,3.01,2.66,-0.35,2.66,0.0,0.0,0.0,0.0,0.0,2.66,0.0,373148,428028
BOL,Bolivia,Hinduism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,24827,31795
BOL,Bolivia,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,24877,32260
BOL,Bolivia,Mahayana Buddhism,religion,0.14,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,16792,21505
BOL,Bolivia,Orthodox Christianity,religion,2.53,2.45,-0.07,2.45,0.0,0.0,0.0,0.0,0.0,2.45,0.0,313444,394968
BOL,Bolivia,Other Christianity,religion,5.89,5.72,-0.17,5.72,0.0,0.0,0.0,0.0,0.0,5.72,0.0,731370,921593
BOL,Bolivia,Other religions,religion,3.01,3.05,0.04,3.05,0.0,0.0,0.0,0.0,0.0,3.05,0.0,373148,490773
BOL,Bolivia,Protestant Christianity,religion,15.15,14.71,-0.44,14.71,0.0,0.0,0.0,0.0,0.0,14.71,0.0,1880666,2369810
BOL,Bolivia,Sunni Islam,religion,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,10924,14348
BOL,Bolivia,Theravada Buddhism,religion,0.11,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,13060,16726
BOL,Bolivia,Unaffiliated,religion,9.02,11.79,2.77,11.79,0.0,0.0,0.0,0.0,0.0,11.79,0.0,1119444,1899557
BOL,Bolivia,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,7463,9558
BRA,Brazil,Catholic Christianity,religion,59.84,57.6,-2.24,57.6,0.0,0.0,0.0,0.0,0.0,57.6,0.0,126861942,125272405
BRA,Brazil,Folk / Traditional,religion,4.05,3.54,-0.51,3.54,0.0,0.0,0.0,0.0,0.0,3.54,0.0,8594983,7698540
BRA,Brazil,Ibadi / Other Islam,religion,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,22896,23663
BRA,Brazil,Judaism,religion,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,214875,221854
BRA,Brazil,Mahayana Buddhism,religion,0.09,0.09,-0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,193387,194726
BRA,Brazil,Orthodox Christianity,religion,2.49,2.4,-0.09,2.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,5285914,5219684
BRA,Brazil,Other Christianity,religion,5.82,5.6,-0.22,5.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,12333800,12179262
BRA,Brazil,Other religions,religion,3.04,3.1,0.06,3.1,0.0,0.0,0.0,0.0,0.0,3.1,0.0,6446237,6747582
BRA,Brazil,Protestant Christianity,religion,14.96,14.4,-0.56,14.4,0.0,0.0,0.0,0.0,0.0,14.4,0.0,31715486,31318101
BRA,Brazil,Shia Islam,religion,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,68688,70989
BRA,Brazil,Sunni Islam,religion,0.32,0.32,0.01,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,671611,704332
BRA,Brazil,Theravada Buddhism,religion,0.07,0.07,-0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,150412,151453
BRA,Brazil,Unaffiliated,religion,9.12,12.69,3.57,12.69,0.0,0.0,0.0,0.0,0.0,12.69,0.0,19338711,27600166
BRA,Brazil,Vajrayana / Other Buddhism,religion,0.04,0.04,-0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,85950,86545
BRB,Barbados,Catholic Christianity,religion,59.59,56.47,-3.12,56.47,0.0,0.0,0.0,0.0,0.0,56.47,0.0,168335,149215
BRB,Barbados,Folk / Traditional,religion,2.96,2.54,-0.42,2.54,0.0,0.0,0.0,0.0,0.0,2.54,0.0,8350,6701
BRB,Barbados,Hinduism,religion,0.46,0.45,-0.01,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1299,1177
BRB,Barbados,Ibadi / Other Islam,religion,0.04,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,127,119
BRB,Barbados,Judaism,religion,0.2,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,557,520
BRB,Barbados,Mahayana Buddhism,religion,0.13,0.13,-0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,376,340
BRB,Barbados,Orthodox Christianity,religion,2.48,2.35,-0.13,2.35,0.0,0.0,0.0,0.0,0.0,2.35,0.0,7014,6217
BRB,Barbados,Other Christianity,religion,5.79,5.49,-0.3,5.49,0.0,0.0,0.0,0.0,0.0,5.49,0.0,16366,14507
BRB,Barbados,Other religions,religion,2.96,3.01,0.06,3.01,0.0,0.0,0.0,0.0,0.0,3.01,0.0,8350,7964
BRB,Barbados,Protestant Christianity,religion,14.9,14.12,-0.78,14.12,0.0,0.0,0.0,0.0,0.0,14.12,0.0,42084,37304
BRB,Barbados,Shia Islam,religion,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,381,357
BRB,Barbados,Sunni Islam,religion,1.32,1.34,0.02,1.34,0.0,0.0,0.0,0.0,0.0,1.34,0.0,3729,3542
BRB,Barbados,Theravada Buddhism,religion,0.1,0.1,-0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,292,265
BRB,Barbados,Unaffiliated,religion,8.87,13.57,4.7,13.57,0.0,0.0,0.0,0.0,0.0,13.57,0.0,25050,35847
BRB,Barbados,Vajrayana / Other Buddhism,religion,0.06,0.06,-0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,167,151
BRN,Brunei,African Independent / Syncretic Christianity,religion,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0027,0.0,0.02,0,98
BRN,Brunei,Catholic Christianity,religion,3.13,2.94,-0.18,2.94,0.0,0.0,0.0,0.0,0.0027,2.9,0.04,14467,15293
BRN,Brunei,Folk / Traditional,religion,2.98,2.49,-0.49,2.49,0.0,0.0,0.0,0.0,0.0027,2.5,-0.01,13778,12949
BRN,Brunei,Hinduism,religion,0.04,0.03,-0.0,0.03,0.0,0.0,0.0,0.0,0.0027,0.03,-0.0,162,172
BRN,Brunei,Ibadi / Other Islam,religion,2.46,2.41,-0.05,2.41,0.0,0.0,0.0,0.0,0.0027,2.42,-0.01,11397,12538
BRN,Brunei,Orthodox Christianity,religion,0.6,0.56,-0.03,0.56,0.0,0.0,0.0,0.0,0.0027,0.55,0.01,2756,2932
BRN,Brunei,Other Christianity,religion,1.19,1.11,-0.08,1.11,0.0,0.0,0.0,0.0,0.0027,1.1,0.01,5511,5780
BRN,Brunei,Other religions,religion,2.98,2.91,-0.06,2.91,0.0,0.0,0.0,0.0,0.0027,2.92,-0.0,13778,15132
BRN,Brunei,Protestant Christianity,religion,2.53,2.41,-0.12,2.41,0.0,0.0,0.0,0.0,0.0027,2.35,0.07,11711,12543
BRN,Brunei,Shia Islam,religion,7.39,7.24,-0.15,7.24,0.0,0.0,0.0,0.0,0.0027,7.26,-0.02,34191,37620
BRN,Brunei,Sunni Islam,religion,72.25,71.9,-0.35,71.9,0.0,0.0,0.0,0.0,0.0027,72.02,-0.11,334316,373570
BRN,Brunei,Unaffiliated,religion,4.47,5.94,1.48,5.94,0.0,0.0,0.0,0.0,0.0027,5.95,-0.01,20667,30886
BTN,Bhutan,Catholic Christianity,religion,9.6,9.08,-0.52,9.08,0.0,0.0,0.0,0.0,0.0,9.08,0.0,75996,80124
BTN,Bhutan,Hinduism,religion,23.8,22.89,-0.91,22.89,0.0,0.0,0.0,0.0,0.0,22.89,0.0,188384,201998
BTN,Bhutan,Mahayana Buddhism,religion,5.49,5.28,-0.21,5.28,0.0,0.0,0.0,0.0,0.0,5.28,0.0,43427,46565
BTN,Bhutan,Orthodox Christianity,religion,1.83,1.73,-0.1,1.73,0.0,0.0,0.0,0.0,0.0,1.73,0.0,14476,15262
BTN,Bhutan,Other Christianity,religion,3.66,3.46,-0.2,3.46,0.0,0.0,0.0,0.0,0.0,3.46,0.0,28951,30524
BTN,Bhutan,Other religions,religion,15.24,15.23,-0.01,15.23,0.0,0.0,0.0,0.0,0.0,15.23,0.0,120629,134395
BTN,Bhutan,Protestant Christianity,religion,7.77,7.35,-0.42,7.35,0.0,0.0,0.0,0.0,0.0,7.35,0.0,61521,64863
BTN,Bhutan,Theravada Buddhism,religion,3.05,2.93,-0.12,2.93,0.0,0.0,0.0,0.0,0.0,2.93,0.0,24126,25869
BTN,Bhutan,Unaffiliated,religion,7.62,10.62,3.0,10.62,0.0,0.0,0.0,0.0,0.0,10.62,0.0,60315,93676
BTN,Bhutan,Vajrayana / Other Buddhism,religion,21.95,21.43,-0.52,21.43,0.0,0.0,0.0,0.0,0.0,21.43,0.0,173706,189069
BWA,Botswana,African Independent / Syncretic Christianity,religion,13.86,13.24,-0.62,13.24,0.0,0.0,0.0,0.0,0.0,13.24,0.0,349468,455192
BWA,Botswana,Catholic Christianity,religion,23.87,22.81,-1.07,22.81,0.0,0.0,0.0,0.0,0.0,22.81,0.0,601861,783942
BWA,Botswana,Folk / Traditional,religion,3.77,2.73,-1.04,2.73,0.0,0.0,0.0,0.0,0.0,2.73,0.0,95031,93749
BWA,Botswana,Hinduism,religion,0.3,0.73,0.43,0.73,0.0,0.0,0.0,0.0,0.0,0.73,0.0,7563,25116
BWA,Botswana,Ibadi / Other Islam,religion,0.01,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,303,2081
BWA,Botswana,Indigenous / Syncretic traditions,religion,11.43,9.52,-1.91,9.52,0.0,0.0,0.0,0.0,0.0,9.52,0.0,288158,327285
BWA,Botswana,Orthodox Christianity,religion,4.62,4.41,-0.21,4.41,0.0,0.0,0.0,0.0,0.0,4.41,0.0,116489,151731
BWA,Botswana,Other Christianity,religion,3.85,3.68,-0.17,3.68,0.0,0.0,0.0,0.0,0.0,3.68,0.0,97074,126442
BWA,Botswana,Other religions,religion,2.03,2.01,-0.01,2.01,0.0,0.0,0.0,0.0,0.0,2.01,0.0,51092,69168
BWA,Botswana,Protestant Christianity,religion,30.8,29.59,-1.21,29.59,0.0,0.0,0.0,0.0,0.0,29.59,0.0,776595,1017136
BWA,Botswana,Shia Islam,religion,0.04,0.18,0.15,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,908,6244
